text,label
What is absolution ?,1
What is the niche of the gray squirrel ?,1
Where is the highest point under the ocean ?,1
What are some good adjectives that start with the letter a ?,1
Who was first president of ghana ?,1
Part-by-part description of thermometer ?,0
Is there any pico sim date cheats ?,0
What are the symthems of early pregnacy ?,0
What important events are there in the state of Colorado ?,1
How-to derestrict shineray 125 ?,0
When did darcey bussell stop dancing ?,1
How much does a lamborghini concept x cost ?,1
What is the history of ash Wednesday ?,1
Teaspoons per one quarter dry ounce ?,0
How many cards are in the playing deck ?,1
How many true blood season ?,0
What are the 7 truths in hinduism ?,1
How is a 1943 wheat straw penny worth ?,0
What attract a girl ?,0
How do you use usb to ethernet adapter ?,0
What were the dominant species during the cenozoic era ?,1
How many eggs in one sea turtle clutch ?,0
What is the relative location of shanghai China ?,1
How much calories does a bottled diet coke have ?,1
What qualificatoins do you need to be a tattoo and piercing artist ?,1
Name three types of neurons and give the function of each ?,0
How does science effct your daily life ?,0
Can you burn palm tree wood ?,1
What decaide did the tango becaome popular in europ ?,0
What are the untouchables in Buddhism ?,1
How many litres in the olympic swimming pool ?,0
What are those poisonous plants ?,0
How do you beat the Golden Habor on Skullduggery Island ?,1
What is wall perforations ?,0
What is keshas fan club phone number ?,0
How do you describe your experience relevant ?,0
What phylum is hook worm ?,0
How do you make grand chase private server ?,1
In what situations is it important to avoid conflicts at all costs ?,1
When did jonh albert burr died ?,0
What can beat a rhino ?,1
What is the length of an adult blue whale in feet ?,1
Where did the phrase Tickler system ?,0
What is the point generator ?,1
What is level 30 code for parking mania 2 ?,0
How much is a us phillipines twenty centavo worth ?,1
How many types of poop are there ?,1
Ow does static energy work ?,0
Starit of which istanbul is located ?,0
Why was the mt st helens eruption so bug ?,0
How much does a Lamborghini Murcielago cost in American Dollars ?,1
What the currency mentioned in oliver twist ?,0
Average price of a gallon of milk in1930 ?,1
How many glasses of wine can you get from a 1L carafe ?,1
Sound outlook in life when the family faced with a difficult life ?,0
Where was Gudy garland born ?,1
What layer of the rainforest does a tomato frog live ?,0
Give an example of amino acid group ?,0
What level can croagunk evolve in ?,1
How do you remove the radio from a 2004 Ford Ranger ?,1
How did the puma get endangered ?,1
What is the realm of the mind and conscious ?,0
Where would you look in the sky to see orion ?,1
Is N2O4 an ionic compund ?,0
Tasks of a professional manager of survival growth ?,0
What events ocurr during translation ?,0
Inportance of drafting ?,0
What is power of executive branch ?,0
Are gay gys hot ?,0
What pink unicorns symbolize ?,0
How many baby dolphins are born a time ?,0
What is the wealthiest country is southern europe ?,1
What event marks the year 1 in the muslim calendar ?,1
Are red patches in the bladder cancer ?,1
What is yamada ryosuke 's favorite place ?,1
How many miles in one light-year ?,1
What religion is George W Bush JR ?,1
How many cups of tun in a pound ?,0
How do you install 1964 chevelle heater ?,0
What day is StPatrick 's ?,0
Where does thierry henry live in 2009 ?,1
How do write recount ?,0
What is the total surface area of Florida ?,1
Name one of the two ancient civilizations located in present day mexico ?,0
How many centimeters is 1 kilometer ?,1
Where do you robins go ?,0
How many hairs are on an adult human 's body ?,1
The religion of the aborigines is what ?,0
How do change the fan belt on a peugeot 306 ?,0
Who were the people in louis pasteur 's family ?,1
What type of matrial is mahogany ?,1
When were the Intolerable Acts passe ?,0
What is deference between 6070 grade bitumen and CRMB ?,0
What is the importance of dissenting an opinion ?,1
How many kilometer is in one mile ?,1
What is the level of training required to be a marine biologist ?,1
Names of key figure of Hinduism ?,0
Is a brick ceramic ?,1
How does the African Killer Bee impact the Carbon-Oxygen Cycle ?,1
How many type of computers exist ?,1
What were the conflicts in rikki tikki tavi ?,1
What are kingdoms in taxometry ?,1
How much money on average do pharmacists make ?,1
The human heart is protected by what membrane ?,1
What is guillain barres ?,1
How many grams are in a cubic foot of gold ?,1
What date did the battle of bulge begin ?,1
All cases except impeachment shall be tried by a ?,0
Where is the taiga biome located at ?,1
Where to find clean dirt fill ?,0
How much electricity does a dishwash use ?,1
How do you change a starter on a 1999 ford f150 ?,1
What is the 1909 S penny worth ?,1
How do you remove the interior panel on a 2000 pontiac grand am ?,1
What do tuatara eat for a project ?,0
How many lumen in 40w fluorescent bulb ?,0
What chapter do you battle dialga in pokemon mystery dungeon explorers of darkness ?,1
What is the strike and dip ?,1
What are the requirements to get a scholarship to unc ?,1
Height bathroom robe hooks ?,0
How many island are there in the maldives ?,0
How many children did winstone churchill have ?,1
Why does electric discharge occuer ?,0
What is the nickame of irland ?,0
What is the standard height of a dining chair ?,1
How does aboriginal dot painting represent australia ?,1
How many original species of tigers are there ?,1
How many restruants does gordon ramsey own ?,0
How many kms from london to bristol ?,1
What is the relationship between the motor cortex and the somatosensory cortex in the brain ?,1
Name 3 organisms that belong to the monera kingdom ?,0
What clothing do lawyers have to wear ?,1
How many levels are there in Silent Chasm in Mystery Dungeon ?,1
Where do you put transmission fluid in 1997 bmw 328i ?,0
How can you contact hasbro ?,1
How much does a producer make a month for producing a broadway show ?,1
Which substances are organic ?,1
Where is the Potala palace Located ?,1
What is the meaning of perceptual regions ?,1
When was alaxander graham bell born ?,0
How much is a 17 carat necklace worth ?,1
What part of the electromagnetic spectrum is used to destroy cancer cells ?,1
Sq yd in a pallet of sod ?,0
What will the population of new york be by the end of 2010 ?,1
How does the SETI project work ?,1
What is ryan shecklers favorite number ?,0
What interesting about arsenic ?,0
Nature in becoming a detective ?,0
How much is a silver certificate dollar bill 1957a ?,0
How do you shoot with a tank in roblox ?,1
How much is a rugby coach paid on average ?,1
You want a palkia on dimond ?,0
What symbol do you always use to start a formula ?,1
100g SR flour into cup ?,0
When was gas first use at auschwitz ?,0
How much does the engine of a train cost ?,1
What country did samuel champlain die in ?,1
How many miles from california to bora bara ?,0
Where can you find the jetsons movie on ?,0
Why does a squid it have 3 hearts ?,0
Buddhist poplation at its highest ?,0
What are the oregon wage garnisment laws ?,1
Where can you find where zoos are bad ?,0
What does the manufacture of duracell battery say about the durability of their batteries ?,0
Who discovered wool clothing ?,1
How many eggs one jellyfish produces ?,0
Is a 16 year old boy dating a 14 year old girl considered a sex affender ?,0
What is the standard height of the kitchen counter ?,1
What is the source of the Lena River ?,1
What is joe jonas 's favurtie animal ?,0
The surgical removal o a synovial membrane ?,0
What did Mendelev invent ?,1
How high is a childs basketball net ?,1
What do egyptians do celebrate when Nile river floods ?,0
Does temperature affect rate of rust ?,1
What is difference between disinfection and sterilization ?,1
Internet protocal address consiste of letters and numbers ?,0
How does ana avalanche happen ?,0
Whis a Rube Goldgerag machine ?,0
What important happend in 1939 about vegemite ?,0
How do ladybugs handle food ?,1
How many gallons are in a bottle of liquor ?,1
What is the value of an 1912 one cent coin ?,1
Si unit for electrical resistance ?,0
Who do they call out to in the beginning of the odyssey ?,1
What is the function of a mole ratio ?,1
What year did ireland gain inepedence from britian ?,1
How do you instal adobe flash player ?,0
Why does apple rot ?,0
What does the order of the phoenix stand for ?,1
Where is the infiltrator on rachet and clank going commando ?,1
How much does a military technician make every year ?,1
Which year was Anne of Cleves born ?,1
How many species of birds are in the uk ?,1
What are theresponsibilities of a finish carpenter ?,0
2004 dodge stratus how to remove fuel pump ?,0
Where is conduction on earth ?,1
What was the Zulus religion ?,1
Pharmacists job discriptions ?,0
How do cockroaches reproduce ?,1
When was anee frank dad born ?,0
How many calories in one serving ground beef ?,1
Skeleton is what You said this was a sport in the Winter Olympics in 2006 ?,0
Where did Edagr Allan Poe go to school ?,1
Is Soulja Boy 's real name Deandre Ramone Way ?,1
Why should you all become vegetarian ?,1
Who did jacquline wilson grow up with ?,1
What is president obama 's nick name ?,1
When was the first Optical telescope made ?,0
How many calories in 3oz of shrimp ?,1
How do you remove the radio on a 1995 golf ?,1
What calor are sponges ?,0
0.1 what equals one millimeter ?,0
Movies with holly berry in them ?,0
Why is celine dion famouswhy is celine dion famouswhy is celine dion famouswhy is celine dion famouswhy is celine dion famouswhy is celine dion famous ?,0
What is the name of the tallest volcanoe in hawaii ?,1
Why is arsenic used ?,1
What laguage do they speak in France ?,1
Why does an ion have a eectrical charge ?,1
How many people were depressed in 2009 ?,1
180 ml cup ?,0
Where does the story midsummer nights dream happened ?,0
What is the sientific method of fake snow ?,0
Where can you find antioxidants ?,1
